target,ids,date,flag,user,text
4,2012649651,Tue Jun 02 21:02:09 PDT 2009,NO_QUERY,ashleydease,"oh man, oh man, oh man, oh man, oh man, oh man, oh man, oh man... tomorrow is going to be awesome! "
0,2295701695,Tue Jun 23 08:15:58 PDT 2009,NO_QUERY,artyxlorna,never eating another banana again  so ill...
4,2062176353,Sat Jun 06 22:31:33 PDT 2009,NO_QUERY,Cincinnns,@Jonathanrknight good night sweet dreams!  Cin
4,2013208960,Tue Jun 02 22:08:58 PDT 2009,NO_QUERY,SunWillShine,Shooting zombies in the crotch is hilarous. . . They try to block the bullets from hitting the goods. 
0,2185392724,Mon Jun 15 17:18:47 PDT 2009,NO_QUERY,darrenmeredith,can't sleep at the moment. my gf loses her job in just over a month.  I'm sure she will find something. just not sure what.
4,1793960783,Thu May 14 04:32:42 PDT 2009,NO_QUERY,JoeTokay,Amy friggin' rocks 
0,1980274790,Sun May 31 06:15:23 PDT 2009,NO_QUERY,xAbbysarahx,Ahh really dont want to go to skl tomorrow 
0,1685880139,Sun May 03 02:34:09 PDT 2009,NO_QUERY,LAUTundGRELL,Can anyone tell me where this place in London is?  http://tinyurl.com/dzz88m I have been there with school in 2001 and can't rememeber 
0,2233099891,Thu Jun 18 20:50:03 PDT 2009,NO_QUERY,_decode_,@ThomasHensel  Will email you right now while I'm thinking about it. I'll try and be as descriptive as possible.  Really hard to descr ...
0,1676686342,Fri May 01 22:50:17 PDT 2009,NO_QUERY,ciaodarlings,i feel like i ate wayyyy too much today 
4,2014070260,Wed Jun 03 00:22:18 PDT 2009,NO_QUERY,sweetyfeisty,"all went well, thank God!!! "
4,1979934244,Sun May 31 05:04:56 PDT 2009,NO_QUERY,katie_fruitcake,"http://bit.ly/rdNz0  &lt; I can't think of anything, which is more senseless.......! "
0,1760270798,Sun May 10 21:05:25 PDT 2009,NO_QUERY,goodboygonebad,"@continuum_q5 Yes it is, especially when it comes to law. You cannot fool around "
0,1972797088,Sat May 30 09:54:20 PDT 2009,NO_QUERY,LiFeisGD,@LiveLoveTashB bring ill just take a water&lt;--Marv VOICE. (Yu know niggers really want meals) 
0,2225709354,Thu Jun 18 11:03:11 PDT 2009,NO_QUERY,IamNovel,@QianaBrock Im separated from them both... so i try to see them as often as i can. Thats also the down side of young and foolish luv. 
0,2264505354,Sun Jun 21 04:05:04 PDT 2009,NO_QUERY,aliciawithhorns,a day with the family was surprisingly fun. fu art homework 
0,2186163266,Mon Jun 15 18:26:47 PDT 2009,NO_QUERY,Mashbuttons,@nata1337 how's the job search going 
0,2193768491,Tue Jun 16 08:54:21 PDT 2009,NO_QUERY,WillGetchas,Driving home from the dr.'s office wit the fam... back still hurt 
4,1676761868,Fri May 01 23:06:17 PDT 2009,NO_QUERY,ilithium,"Slept badly. Woke up early. No internet, thanks bt. Plumbing broke. Apart from that, very happy "
0,1973343409,Sat May 30 10:58:01 PDT 2009,NO_QUERY,jlleblanc,"Called ahead to see an apartment, then promptly arrived at the wrong complex. Didn't realize it until I got back home "
0,2202272224,Tue Jun 16 21:31:04 PDT 2009,NO_QUERY,clari0n,"@W1F1 Someone just told me to get one in an AT&amp;T store, you'd have to have preordered to ship to the store last week. "
0,2212943734,Wed Jun 17 14:44:06 PDT 2009,NO_QUERY,TheyCallMeLes,I need to follow someone... this # of followers I got just aint cuttin it... I think thats y the &quot;nasty ppl keep followin me... 
4,2185599418,Mon Jun 15 17:37:26 PDT 2009,NO_QUERY,colin0422,I'm glad our 2hr wait is finally over  -time to eat. Haa
0,2212535657,Wed Jun 17 14:12:57 PDT 2009,NO_QUERY,jenbryd,@Joedan_dilemma I guess they must have 
0,1759501451,Sun May 10 19:21:10 PDT 2009,NO_QUERY,HazelLuve,@epiphanygirl i am callin n itsbusy busy busy 
0,2014130407,Wed Jun 03 00:32:57 PDT 2009,NO_QUERY,AliceAguera,@mcm17 yeah I think I'm going to sue them for discriminating against us vegos! Everytime I see it I feel looked down upon and I cry! 
0,2194465372,Tue Jun 16 09:49:55 PDT 2009,NO_QUERY,cdurham23,@nicole0415 @thespunkyone I was there but I was alone so I left 
4,2011310506,Tue Jun 02 18:49:15 PDT 2009,NO_QUERY,amandaxotracy,It's really hot. Summers almost here 
4,1795554895,Thu May 14 07:58:37 PDT 2009,NO_QUERY,lecraic,@enormous  we've come a long way together in our great Twitter journey
0,2297194888,Tue Jun 23 10:08:32 PDT 2009,NO_QUERY,EGGameshowMan,WE WILL MISS YOU ED MCMANOH! R.I.P. SIR. 
0,1467815753,Mon Apr 06 22:21:04 PDT 2009,NO_QUERY,BaptisteTheFool,Meh... Almost Lover is the exception... this track gets me depressed every time. 
0,2189293976,Mon Jun 15 23:41:58 PDT 2009,NO_QUERY,saabmagalona,@neekel Good luck!! Ok! Probably tomorrow if the weather's not as bad as today 
4,2191002636,Tue Jun 16 04:17:06 PDT 2009,NO_QUERY,Madril,@include You got an course like that in your degree? Never heard of it 
4,1834412626,Mon May 18 02:50:14 PDT 2009,NO_QUERY,Gruvie_Kiwi,life is a lemon and i want my money back 
0,1962311738,Fri May 29 10:51:04 PDT 2009,NO_QUERY,ViePurple,translating my topic &quot;quadratic congruences&quot; for my tutorial in elementary number theory  I have to do this tutorial OMG
0,2219016896,Wed Jun 17 23:37:08 PDT 2009,NO_QUERY,naelany,"ugh, sometimes I think my body really doesn't like me "
4,2010528130,Tue Jun 02 17:32:01 PDT 2009,NO_QUERY,Amyreon,letting steve know that nobody cares 
0,2209000186,Wed Jun 17 09:53:24 PDT 2009,NO_QUERY,MeganWatsonDOM,"@DwightHoward Have you ever tried acupuncture between games?  not for SNL, sorry... maybe... nope, i have no ideas.   sorry!"
4,2006986562,Tue Jun 02 11:58:45 PDT 2009,NO_QUERY,Esther_Baxter,"@djace609 Oh ok...don't think I'll be going out tonight,but  if I do I'll hit you,Thank you for the offer "
4,1932940174,Tue May 26 22:35:11 PDT 2009,NO_QUERY,lexusgettings,where the heck can I find a &quot;journey card&quot;? Help? 
0,2213407650,Wed Jun 17 15:20:00 PDT 2009,NO_QUERY,tito_da_munky,@Ainokea_Kat tito dunt hurd knobduddy 
0,2066901251,Sun Jun 07 11:22:55 PDT 2009,NO_QUERY,DazzW,@_CorruptedAngel What a dick. Only a complete cunt would do that 
4,2051250967,Fri Jun 05 21:20:16 PDT 2009,NO_QUERY,rgalleto,just played baseball.  feeling 8 years old again 
4,1962397176,Fri May 29 10:59:03 PDT 2009,NO_QUERY,thenyxie,@MajorXero Wow! Awesome! Thank you! 
0,2217107304,Wed Jun 17 20:24:11 PDT 2009,NO_QUERY,ckondo,It's birthday week for my family...and I think they might be ignoring my calls. Or having way too much fun without me 
0,2175078579,Mon Jun 15 00:01:56 PDT 2009,NO_QUERY,godsave_mcqueen,i have pins n needles 
0,1792133348,Wed May 13 22:13:13 PDT 2009,NO_QUERY,chelslee, just all around bummed
4,2054596152,Sat Jun 06 07:41:34 PDT 2009,NO_QUERY,Alysmiley,"Everybody gets the itch, everyone hates that BITCH  at least I know I do! HA!"
4,1824937376,Sun May 17 03:36:26 PDT 2009,NO_QUERY,jmarr0688,"Happy 1,000th tweet to me!!!  I just wanna say thanks to me for making this happen LOL"
0,2000872347,Mon Jun 01 23:11:22 PDT 2009,NO_QUERY,glotweets,"Ignorance &amp; discrimination rapidly spreading. Step 1: California, USA. Step 2: Alberta, Canada. All this is making me sad   #Bill44"
0,2007786000,Tue Jun 02 13:08:58 PDT 2009,NO_QUERY,Heavyeyeliner,@DizzyMalfoy Like 10 times  I wish Twitter could like go in and wipe all the images i have tried to use out!! So i can start over! gah!
0,2058427660,Sat Jun 06 14:55:19 PDT 2009,NO_QUERY,prettyeyes2001,My picture still won't load so I give up.  I'm taking a break and chillin. Bout to watch the MTV movie awards again. I luv DVR. :-D
4,2018229315,Wed Jun 03 09:38:25 PDT 2009,NO_QUERY,_tayylor_,"@iammatthewlane, well, look on the bright side, at least she is talking to you "
4,2057710860,Sat Jun 06 13:31:02 PDT 2009,NO_QUERY,AjayMilan,@damonDCclark Hey Damon. Thanks again!!! 
4,1980467613,Sun May 31 06:49:53 PDT 2009,NO_QUERY,frazerkon,ahhh coffee 
4,2064306014,Sun Jun 07 05:53:19 PDT 2009,NO_QUERY,Broooooke_,nevermind.. found it 
4,1770683427,Mon May 11 21:58:14 PDT 2009,NO_QUERY,mhack,Today feels like it's been about a month long. The next nine days are going to be about an eternity long. Hope I sleep in tomorrow. 
0,1963147217,Fri May 29 12:16:32 PDT 2009,NO_QUERY,aleeesadarling,"amazing, my brand new PARI neb broke. go figure. and it's the weekend. looks like i won't be getting another one until next week.  *sigh*"
4,2176243112,Mon Jun 15 03:19:42 PDT 2009,NO_QUERY,Pixel_Pirates,"@inertia_games Call of Duty : World at War, Zombie mode last night on LAN  Looking to get some L4D LAN games going Any CS fans? #dare09"
0,2265677432,Sun Jun 21 07:05:22 PDT 2009,NO_QUERY,TIIFFH,my last day is tmrw .. going to miss everyone  /won't be here for grad .
0,2244219560,Fri Jun 19 14:27:38 PDT 2009,NO_QUERY,DannySolo1,Fernando when will i be able o come over im so bored not even funny 
0,1824122951,Sun May 17 00:07:37 PDT 2009,NO_QUERY,njanjayrp,didn't really sleep well and had an awkward &amp; not very pleasant dream 
0,2257463825,Sat Jun 20 14:22:40 PDT 2009,NO_QUERY,PrissBish,so many tangles in my hair 
0,1977107083,Sat May 30 20:07:10 PDT 2009,NO_QUERY,SierraLili,Cleveland is OUT  
0,2066066700,Sun Jun 07 09:49:32 PDT 2009,NO_QUERY,katyunmarie,Man I shouldn't took the morning shift..all I wanna do is sleep now 
0,1836512929,Mon May 18 08:07:51 PDT 2009,NO_QUERY,hannah2303,Maths exam was interesting :| English tomorrow 
4,2175563071,Mon Jun 15 01:20:32 PDT 2009,NO_QUERY,trinacheyenne,@jlfang *hugs* sorry for your loss. i hope everyone at home holds up alright 
4,1971720610,Sat May 30 07:44:58 PDT 2009,NO_QUERY,melinda1008,Tweeting from my palm in love 
4,2047389957,Fri Jun 05 13:34:51 PDT 2009,NO_QUERY,besz,"@elbizri Thanks Elbizri!  Going to try it now, looks interesting: wiki + gtd. I'm also looking for where I can add clients or users."
4,2055011997,Sat Jun 06 08:31:42 PDT 2009,NO_QUERY,jessicaapgar,@tjwislon haha what? I'm confused! I was talking about having a dog in my apartment. i dont think you look like a 12 year old girl 
4,1971053986,Sat May 30 06:04:42 PDT 2009,NO_QUERY,tehlike,"@erikvanbrakel it was a sort of omegle.com last night, then "
0,2053903722,Sat Jun 06 06:02:17 PDT 2009,NO_QUERY,Harsha,10k already exceeded and stil many things pending 
4,1980707812,Sun May 31 07:28:12 PDT 2009,NO_QUERY,jaymelilli,at the African airport waiting for our flight! 
0,2301158188,Tue Jun 23 15:04:31 PDT 2009,NO_QUERY,seanstampfli,morning the loss of his phone. 
4,2059316794,Sat Jun 06 16:41:15 PDT 2009,NO_QUERY,AlbertinaPdC,"@kristianhouse Yup, saw you there! Shouted v loudly for you about 20m past the start line  Love all you Rapha guys! Much fun but v cold.."
4,1963908099,Fri May 29 13:25:58 PDT 2009,NO_QUERY,veddemeg,Doing finishing touches of tidying &amp; waiting to go to pick up Brad. Shopping for the Birthday party tomorrow &amp; eating @ Red Robin. (Yum.) 
4,1827348201,Sun May 17 10:31:17 PDT 2009,NO_QUERY,Kiddsingh,Alton towers is brill (:  
0,2229688942,Thu Jun 18 16:04:10 PDT 2009,NO_QUERY,xxlovethebeat,@ShaylinVictoria awh. sorry 
4,2053518606,Sat Jun 06 04:50:28 PDT 2009,NO_QUERY,supersam5,Go Scots go!!... Don't spoil this start... please!!  #wct20 #fb
4,1979402952,Sun May 31 02:53:51 PDT 2009,NO_QUERY,Mohatuja8,"@amirahlee Oh i agree with your father, better safe then sorry "
0,2052249053,Sat Jun 06 00:06:46 PDT 2009,NO_QUERY,rahrahria,I want an Edward Cullen or a Jacob Black 
0,2189252319,Mon Jun 15 23:35:52 PDT 2009,NO_QUERY,ninluv33033,"is actually going to miss wallyworld  esspecially merdina, thankyou love for making my shift hillarious."
4,1967943570,Fri May 29 20:29:26 PDT 2009,NO_QUERY,gallicwars,@themaguire follow me so I can dm you por favor 
0,2261557313,Sat Jun 20 20:58:45 PDT 2009,NO_QUERY,liyutamiru,"Jen/Brayden. They're gone to California, I want them back in Aus. And there going to the JoBro's concert in August! 6 months, too long! "
4,2056972025,Sat Jun 06 12:08:04 PDT 2009,NO_QUERY,acroberts,"Yay!  Aunt Sue came to hang this morning and now big sisters Abby &amp; Alexa are here with Aunt Lynne, Uncle Tim and Cousin Kelsey.  "
4,1974053308,Sat May 30 12:20:51 PDT 2009,NO_QUERY,hey_its_kay,"Life is forever sunshine, time is forever sunshine and you smile just because "
4,1676871640,Fri May 01 23:31:21 PDT 2009,NO_QUERY,andiepandee,@MontrealBrad I truly appreciate your clarity 
4,1836241591,Mon May 18 07:38:33 PDT 2009,NO_QUERY,zenjar,Draw a happy face - you'll feel good afterwards!!  ? (via #zenjar )
4,1992976262,Mon Jun 01 09:37:47 PDT 2009,NO_QUERY,BennyX17,I am figuring out my life 
4,2059563241,Sat Jun 06 17:11:03 PDT 2009,NO_QUERY,aleeshamay,"woken up by the sound of thunder today, wow "
4,2057939372,Sat Jun 06 13:57:17 PDT 2009,NO_QUERY,srondinelli,Hey Baby&lt;3 love it! 
0,1564308714,Mon Apr 20 02:51:05 PDT 2009,NO_QUERY,robertbasic,&quot;An existing connection was forcibly closed by the remote host&quot; doesn't sound to good 
0,1963570842,Fri May 29 12:55:32 PDT 2009,NO_QUERY,MadBleuz,@iconermaddyct I wish I could get twitter to upload my background of M 
0,1960157637,Fri May 29 07:30:57 PDT 2009,NO_QUERY,bons14,"@taylorswift13 soooooo wish i could, but im in school and myspace is completely blocked "
0,1964148143,Fri May 29 13:47:49 PDT 2009,NO_QUERY,dragontart,"@dollyblowflake Hi there.  I agree!  Small children should be running about happy, not breaking down in tears "
0,2225302580,Thu Jun 18 10:33:20 PDT 2009,NO_QUERY,Prettyyungtiff,What a gloomy day! 
4,1991737795,Mon Jun 01 07:34:37 PDT 2009,NO_QUERY,bellanicola,@mjhoffman2 aw mike. I love you  smile
4,1692332984,Sun May 03 19:46:13 PDT 2009,NO_QUERY,mixedcolors34,"I updated my blog with my top ten favorite John Mayer youtube videos, because I was bored  http://www.mixedcolors.org/"
0,1559038149,Sun Apr 19 10:05:20 PDT 2009,NO_QUERY,kllatouf,@GStuedler I NEED 5 MORE FOLLOWERS IF I WANT TO GET TO 100 
0,2243430843,Fri Jun 19 13:26:25 PDT 2009,NO_QUERY,sandyel,"@Stefter I wish. I was going to walk to Starbucks, but decided to just make some.  mediocre coffee."
0,2218818356,Wed Jun 17 23:12:28 PDT 2009,NO_QUERY,Animadi,@rhea_ann As soon as I realized I had no money I accidently knocked over a vase (it didn't break thank heavens) but it really upset me 
4,1752020317,Sat May 09 20:51:17 PDT 2009,NO_QUERY,un_geek,What about APE and server-side javascript with #mootools ? http://tinyurl.com/odqwgh  (via @paraboul)
0,2236044459,Fri Jun 19 02:42:58 PDT 2009,NO_QUERY,SecretLadyA, a rainy midsummer celebration it seem...
0,1794496510,Thu May 14 05:56:53 PDT 2009,NO_QUERY,ebonifiyah,@mousebudden tried to listen online but 105 has region restrictions &amp; im in japan  will it be jbtv?
0,2199681433,Tue Jun 16 17:51:08 PDT 2009,NO_QUERY,RealSamC,@roystern09 still sold out so once again i miss brekky  Coffee will have to do
4,2052281401,Sat Jun 06 00:12:45 PDT 2009,NO_QUERY,tslnelson,I want an iPhone. Or a laptop. Maybe both 
0,2297176081,Tue Jun 23 10:07:09 PDT 2009,NO_QUERY,markluna,@WonderMut sorry Luca...if I would have known u could have went to Washington with me for the day! 
0,1553081018,Sat Apr 18 13:19:25 PDT 2009,NO_QUERY,danbjorn,"@monkeystyxx Yeah, @hexdoll just told us the story. Condolences "
4,1970744384,Sat May 30 05:03:27 PDT 2009,NO_QUERY,fiberlord5,"reckons the HSM musical by Pioneer SHS was really good. Well done to everyone who preformed, it was amazing to watch "
0,2215001153,Wed Jun 17 17:31:59 PDT 2009,NO_QUERY,anyidiot,"@walkercaine LOL I thought the same. First I wondered if it was someone doing a prank, but it was a real guy. I had no camera "
4,1976962645,Sat May 30 19:42:43 PDT 2009,NO_QUERY,sethclifford,"@thegoodhuman Dude, you got a deal. "
0,2067768908,Sun Jun 07 12:55:41 PDT 2009,NO_QUERY,silverlakebug,too bad headaches don't go away by just tilting your head. 
0,2246399194,Fri Jun 19 17:32:17 PDT 2009,NO_QUERY,schmuttelicious,"@leopercer aww, i'm sry for your dad "
0,1990152717,Mon Jun 01 04:02:34 PDT 2009,NO_QUERY,bengillam,Not looking good for this missing flight 
0,2257579081,Sat Jun 20 14:33:41 PDT 2009,NO_QUERY,amandaxleighxc,"I feel bad for my dogs outside. Its so hot.  But, my Dad won't let me bring them in. "
0,2323374900,Thu Jun 25 00:30:09 PDT 2009,NO_QUERY,Jlfisk,I am at the airport in Maui getting ready to board my flight home. Not very happy right now. 
0,1933168031,Tue May 26 23:10:24 PDT 2009,NO_QUERY,passi66,Still have stiffness from sunday  Maybe i should counter with another workout session.
0,1981826390,Sun May 31 09:58:22 PDT 2009,NO_QUERY,Dee2Emm,hates everyone 
4,1979398212,Sun May 31 02:52:35 PDT 2009,NO_QUERY,jessicann28,la belle vie: gold flake sake and good times with SF boyfriend 
0,2202250089,Tue Jun 16 21:28:56 PDT 2009,NO_QUERY,aliciamielke,Is ready for bed but rosies playing hide and seek and I can't find her 
0,2243026054,Fri Jun 19 12:55:58 PDT 2009,NO_QUERY,pdt1984,And here comes the massive crash that comes at the end of a largely enjoyable week... FOOM. Time to crawl under a rock once i'm home 
0,1977493123,Sat May 30 21:05:08 PDT 2009,NO_QUERY,ursalaura,I'm at a bar in Portsmouth on a saturday night. Please kill me now 
0,1990408339,Mon Jun 01 04:47:26 PDT 2009,NO_QUERY,SWMaina,@teroz Yes. It's pretty sad. 
0,1967303567,Fri May 29 19:20:05 PDT 2009,NO_QUERY,jennifer_renae,i dont hv ur # anymore  @arithemac
4,2067742584,Sun Jun 07 12:52:51 PDT 2009,NO_QUERY,nscrwriter,Did @KylePetty just say he drives down the freeway with his knee while tweeting? 
4,2191848166,Tue Jun 16 06:04:40 PDT 2009,NO_QUERY,Luc71,Heard strange news this morning. At the NL / Belgium border some chocolates have asked for assylum ... Argentinia is also involved ... 
4,1690979787,Sun May 03 16:49:11 PDT 2009,NO_QUERY,kaeb,@danasutton  thanks. I'll have to take some new ones this summer. maybe i'll do some fam ones for yall ( if i can ever get yall together)
4,2017640851,Wed Jun 03 08:43:11 PDT 2009,NO_QUERY,bianca_maria,@emilybennnett HUNNIEEEE! thank you sooooo sooooo much! YOU are AWESOME  ily xxx
4,1970786010,Sat May 30 05:12:18 PDT 2009,NO_QUERY,rehabc,@Shadez see? @textualoffender Samir is smart! He a YAYman for precisely this reason!! 
0,2325026345,Thu Jun 25 04:36:06 PDT 2009,NO_QUERY,NAomIENAomIE,@Nat78 I Haven't been able to watch SYTYCD I don't have cable  *sniif* was it really good?
4,1827831286,Sun May 17 11:32:17 PDT 2009,NO_QUERY,SelinaAlice,Omg Im shattard. Lauras was beast but 
0,2063676764,Sun Jun 07 03:38:11 PDT 2009,NO_QUERY,AdventureTeam,@amcunningham that is a bummer sayin' its so new 
4,2004047768,Tue Jun 02 07:34:53 PDT 2009,NO_QUERY,Jenniferjade_,"Ohhh, interestinggg. The N.A.K.E.D acronym, I shall try to remember. "
4,1565505120,Mon Apr 20 06:55:04 PDT 2009,NO_QUERY,slimsayz,"Oh yea, P.S.- Happy 4/20!!!! "
4,1755249815,Sun May 10 08:39:08 PDT 2009,NO_QUERY,EdwardMasen,@AccidentMagnet Yes It has been a while *sighs and hands her the gift* I got you something you'll love *smiles* (A new camera. That works 
0,2071726186,Sun Jun 07 19:50:01 PDT 2009,NO_QUERY,camilajo,"@officialnjonas http://twitpic.com/6uohm - seems like afun day wish to b miley  easy i know that u r just vfriends , of course nick i ..."
0,2250029931,Fri Jun 19 23:32:28 PDT 2009,NO_QUERY,bottomkicker,wish i was hanging out with u guys instead of sleeping though 
